uf,municipio,codigo,escola,rede,saeb,rendimento
RO,Porto Velho,11048450,EEEFM MARCELO CANDIA SUBSEDE I,Estadual,5.76166666666667,0.855085635496237
RO,Porto Velho,11048670,EEEFM PROFESSOR FRANCISCO DESMOREST PASSOS,Estadual,,0.820617232689707
RO,Porto Velho,11049430,COLEGIO TIRADENTES DA POLICIA MILITAR II UNIDADE JACI PARANA CTPMII,Estadual,5.5125,0.994213548253839
RO,Porto Velho,11104805,EEEFM CESAR FREITAS CASSOL,Estadual,5.09533333333333,0.782531334653544
RO,Presidente Médici,11017872,EMEF PROF LUIZ CAPILLA,Municipal,,
RO,Presidente Médici,11017988,EEEF APOLONIA ROSSI JAVARINI,Estadual,6.43733333333333,0.908656438302172
RO,Presidente Médici,11018089,EEEFM CARLOS DRUMOND DE ANDRADE,Estadual,6.06966666666667,0.989448784728494
RO,Presidente Médici,11018143,EMEIEF CEREJEIRAS,Municipal,,
RO,Presidente Médici,11018216,EEEFM DONA BENTA,Estadual,5.48783333333333,0.966671710884575
RO,Presidente Médici,11018267,EEEFM EMBURANA,Estadual,5.48116666666667,0.947626755172756
RO,Presidente Médici,11018810,EEEFM PROF PAULO FREIRE,Estadual,5.37333333333333,0.987176534166983
RO,Presidente Médici,11018950,EEEFM PRESIDENTE EMILIO GARRASTAZU MEDICI,Estadual,5.19633333333333,0.975709190233294
RO,Presidente Médici,11046430,EMEIEF FLORESTAN FERNANDES,Municipal,,0.96551724137931
RO,Presidente Médici,11048441,EEEF IRMA DOROTHY MAE STANG,Estadual,,1.0
RO,Rio Crespo,11009306,EEEFM FRANCISCO MIGNONE,Estadual,5.15316666666667,0.895533420108056
RO,Rolim de Moura,11028750,EEEFM CARLOS DRUMOND DE ANDRADE,Estadual,5.498,0.831166155649437
RO,Rolim de Moura,11028840,EMEIEF DINA SFAT,Municipal,,
RO,Rolim de Moura,11029056,EEEFM JOSE ROSALES DOS SANTOS,Estadual,5.95,0.954821308159137
RO,Rolim de Moura,11029064,EPMEIEF JOSE VERISSIMO,Municipal,5.42566666666667,0.841277910204994
RO,Rolim de Moura,11029099,EEEF MARIA COMANDOLLI LIRA,Estadual,,
RO,Rolim de Moura,11029110,EEEFM MARIA DO CARMO DE OLIVEIRA RABELO,Estadual,5.691,0.995181334009637
RO,Rolim de Moura,11029170,EEEFM NILSON SILVA,Estadual,5.9595,0.984576274636711
RO,Rolim de Moura,11029307,EEEFM PRISCILA RODRIGUES CHAGAS,Estadual,5.5365,0.98889175923534
RO,Rolim de Moura,11029412,EEEF ULISSES GUIMARAES,Estadual,5.39566666666667,0.97730683769486
RO,Rolim de Moura,11029439,EEEFM CANDIDO PORTINARI,Estadual,5.81516666666667,0.993987469897196
RO,Rolim de Moura,11029455,EEEFM CEL ALUIZIO PINHEIRO FERREIRA,Estadual,6.05866666666667,0.935248192771084
RO,Rolim de Moura,11029480,EEEFM TANCREDO DE ALMEIDA NEVES,Estadual,5.0715,0.946403947073984
RO,Rolim de Moura,11045051,EPMEIEF FRANCISCA DURAN COSTA,Municipal,5.6075,0.790119753283872
RO,Santa Luzia D'Oeste,11029749,EEEF MARECHAL RONDON,Municipal,,
RO,Santa Luzia D'Oeste,11029951,EEEFM JUSCELINO KUBITSCHEK,Estadual,5.52683333333333,0.997987927565392
RO,Santa Luzia D'Oeste,11039132,E M E F JOSE RONALDO ARAGAO,Municipal,,
RO,Santa Luzia D'Oeste,11042419,EMEF EXPEDITO GONCALVES FERREIRA,Municipal,6.04066666666667,0.923076923076923
RO,Vilhena,11033347,EMEF CASTELO BRANCO,Municipal,,
RO,Vilhena,11033363,EEEFM CECILIA MEIRELES,Estadual,5.32316666666667,0.95978997879427
RO,Vilhena,11033428,EEEF DEPUTADO GENIVAL NUNES DA COSTA,Estadual,5.34483333333333,0.946369298846669
RO,Vilhena,11033487,EEEFM MACHADO DE ASSIS,Estadual,5.37283333333333,0.916793825238131
RO,Vilhena,11033533,EMEIEF MARIA PAULINA DONADON,Municipal,,0.777029315175292
RO,Vilhena,11033649,E E E F M MARIA ARLETE TOLEDO,Estadual,5.61866666666667,0.795467451915815
RO,Vilhena,11033657,EMEF PROF ª IVETE BRUSTOLIN,Municipal,,
RO,Vilhena,11033673,EMEF PROFª VILMA VIEIRA,Municipal,,
RO,Vilhena,11033681,EMEIEF PROGRESSO,Municipal,5.2695,0.963732301037715
RO,Vilhena,11033797,EEEFM ALVARES DE AZEVEDO,Estadual,5.89216666666667,0.838
RO,Vilhena,11033819,EEEFM MARECHAL RONDON,Estadual,5.169,0.907082819616016
RO,Vilhena,11033827,IEE WILSON CAMARGO,Estadual,5.946,1.0
RO,Vilhena,11033835,COLEGIO TIRADENTES DA POLICIA MILITAR  CTPM V,Estadual,5.33033333333333,0.75084909655411
RO,Vilhena,11039760,EMEF CRISTO REI,Municipal,,
RO,Vilhena,11047615,EMEF MARCOS DONADON,Municipal,6.18233333333333,0.900096977221366
RO,Vilhena,11060808,EMEF ANGELO MARIANO DONADON,Municipal,,
RO,Vilhena,11106867,EEEFM SHIRLEI CERUTI,Estadual,4.91483333333333,0.797
RO,São Miguel do Guaporé,11022361,EMEIEF CANDIDO PORTINARI,Municipal,5.53733333333333,0.976731746456272
RO,São Miguel do Guaporé,11022370,EMEIEF CARLOS CHAGAS,Municipal,4.98766666666667,1.0
RO,São Miguel do Guaporé,11022388,EMEIEF CARLOS GOMES,Municipal,5.8225,0.973862954777562
RO,São Miguel do Guaporé,11022450,EEEF DEONILDO CARAGNATTO,Estadual,5.33833333333333,0.976947347220312
RO,São Miguel do Guaporé,11022469,EMEIEF DEONILDO CARAGNATTO,Municipal,4.67333333333333,0.987551867219917
RO,São Miguel do Guaporé,11022760,EMEIEF MARIO DE ANDRADE,Municipal,,
RO,São Miguel do Guaporé,11022809,EMEIEF PADRE EZEQUIEL RAMIN,Municipal,4.524,1.0
RO,São Miguel do Guaporé,11022841,EMEIEF PRIMAVERA,Municipal,4.73783333333333,0.993890020366599
RO,São Miguel do Guaporé,11022949,EMEIEF VISCONDE DE CAIRU,Municipal,4.66716666666667,0.981251650382889
RO,São Miguel do Guaporé,11022981,EEEFM PRINCESA ISABEL,Estadual,5.53533333333333,0.988934881840978
RO,São Miguel do Guaporé,11042508,EMEF LAZARA ALVES DE LIMA,Municipal,,
RO,Nova Mamoré,11003979,EEEFM CASIMIRO DE ABREU,Estadual,4.71683333333333,0.97694225158585
RO,Nova Mamoré,11003987,EMEIF CEL JORGE TEIXEIRA DE OLIVEIRA,Municipal,,
RO,Nova Mamoré,11004118,EMEIF LUCIANA MARONARI,Municipal,,0.513955659600557
RO,Nova Mamoré,11004240,EMEIF PROF ONORINA DE SOUZA,Municipal,,0.727
RO,Nova Mamoré,11004274,EEEFM PROFESSOR SALOMAO SILVA,Estadual,,0.927524539424575
RO,Nova Mamoré,11040327,EMEIF MARECHAL CANDIDO RONDON,Municipal,,0.850243817728401
RO,Nova Mamoré,11048247,EEEFM PROFESSORA MARIA LAURINDA GROFF,Estadual,4.57483333333333,0.867458145461674
RO,Nova Mamoré,11049227,EMEIF MANOEL JOSE DOS SANTOS,Municipal,,0.85729057950881
RO,Nova Mamoré,11049855,EEEFM PEDRO MENDES CARDOSO,Estadual,,0.86803384870595
RO,Alvorada D'Oeste,11000589,EMEIF SENADOR DARCY RIBEIR0,Municipal,5.205,0.958356908453095
RO,Alvorada D'Oeste,11023309,EMEF HUMBERTO DE CAMPOS,Municipal,,
RO,Alvorada D'Oeste,11023341,EMEF JOAO FERREIRA MARTINS,Municipal,,
RO,Alvorada D'Oeste,11023430,EEEF MONTE ALEGRE,Estadual,,0.98456709390531
RO,Alvorada D'Oeste,11023449,EMEIF MONTEIRO LOBATO,Municipal,4.686,0.899802435886862
RO,Alvorada D'Oeste,11023490,EMEIF NOVO DESTINO,Municipal,5.05083333333333,0.909911361804996
RO,Alvorada D'Oeste,11023660,EEEFM JOAQUIM XAVIER DE OLIVEIRA,Estadual,5.20633333333333,0.981264141766584
RO,Alvorada D'Oeste,11023678,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E MEDIO SANTA ANA,Estadual,,0.884140277630862
RO,Alvorada D'Oeste,11057807,EMEF PROFESSORA MATILDE DUTRA ROZO,Municipal,,0.841592346400671
RO,Alto Alegre dos Parecis,11024437,EEEFM ARTUR DA COSTA E SILVA,Estadual,5.24016666666667,0.956161661086428
RO,Alto Alegre dos Parecis,11024690,EMEF EUZEBIO DE QUEIROZ,Municipal,,0.822946639189961
RO,Alto Alegre dos Parecis,11024712,EMEF FERNANDO SABINO,Municipal,5.06116666666667,0.414965281376308
RO,Alto Alegre dos Parecis,11025050,EMEF MARCELO GAMA,Municipal,4.7685,0.835257513449565
RO,Alto Alegre dos Parecis,11025492,EMEF SILVA JARDIM,Municipal,,0.897778889081496
RO,Alto Alegre dos Parecis,11031840,EMEF DOM JOAO PAULO I,Municipal,,0.578169453364256
RO,Alto Alegre dos Parecis,11040947,EMEF EDUCANDARIO PAULO FREIRE,Municipal,5.35033333333333,0.901192712816771
RO,Alto Paraíso,11009888,EEEFM LAURINDO RABELO,Estadual,4.84433333333333,0.908553291589367
RO,Alto Paraíso,11009918,EMEF MAURICIO DE NASSAU,Municipal,4.63716666666667,0.878896348224567
RO,Alto Paraíso,11009950,EMEF OSVALDO DE ANDRADE,Municipal,,0.89822922485681
RO,Alto Paraíso,11009977,EMEF PADRE ANGELO SPADARI,Municipal,3.92116666666667,1.0
RO,Alto Paraíso,11010126,EMEF UNIAO DO ALTO ALEGRE,Municipal,4.246,0.817530258930669
RO,Alto Paraíso,11044179,EMEIEF ROGERIO DA SILVA GONCALVES,Municipal,,0.581443298969072
RO,Buritis,11004428,EEEFM BURITI,Estadual,5.2635,0.973312567489637
RO,Buritis,11039582,EEEFM MARECHAL RONDON,Estadual,4.96483333333333,0.935729055577632
RO,Buritis,11041641,EMEF TIRADENTES,Municipal,5.14366666666667,0.868077219547687
RO,Buritis,11042028,EEEFM PROF ELVANDAS MARIA DE SIQUEIRA,Estadual,5.50983333333333,0.983476847176351
RO,Buritis,11044233,EMEF MARIA ALVES DE SOUZA,Municipal,,0.808580442888338
RO,Buritis,11044292,EMEF JOSE BONIFACIO DE ANDRADA E SILVA,Municipal,5.48866666666667,0.866502745724749
RO,Buritis,11044306,EMEF JOSE AMERICO DE ALMEIDA,Municipal,4.626,0.864668483197094
RO,Buritis,11045914,E E E F M MARIA DE ABREU BIANCO,Estadual,5.47266666666667,0.961584517362395
RO,Buritis,11062800,EMEF MARIA MARTA BRAGA,Municipal,,0.722103133993739
RO,Novo Horizonte do Oeste,11030003,EEEFM AMERICO BRASILIENSE DE ALMEIDA E MELO,Estadual,5.23016666666667,0.934484121771857
RO,Novo Horizonte do Oeste,11030038,EMEF ANGELICA DE JESUS,Municipal,,
RO,Novo Horizonte do Oeste,11030372,EEEFM MARECHAL CANDIDO RONDON,Estadual,6.3235,0.960835967341622
RO,Novo Horizonte do Oeste,11048387,EMEF SARAH KUBITSCHEK,Municipal,5.327,0.904047661098659
RO,Cacaulândia,11010290,EEEFM FREI HENRIQUE DE COIMBRA,Estadual,4.4925,0.964685392667227
RO,Cacaulândia,11041463,EMEB WALDEMIRO DA SILVA MOURA,Municipal,,
RO,Campo Novo de Rondônia,11004347,EEEFM 15 DE OUTUBRO,Estadual,5.44466666666667,0.897887145827822
RO,Campo Novo de Rondônia,11004452,EMEIEF CASSIANO RICARDO,Municipal,,
RO,Campo Novo de Rondônia,11004738,EMEF TANCREDO NEVES II,Municipal,5.4955,0.908170817943089
RO,Campo Novo de Rondônia,11037172,EMEF 07 DE SETEMBRO,Municipal,,0.802165401472034
RO,Campo Novo de Rondônia,11076801,EEEFM RUTH ROCHA,Estadual,,0.879113297132177
RO,Candeias do Jamari,11004860,EMEF DOM JOAO BATISTA COSTA,Municipal,,0.785491094147583
RO,Candeias do Jamari,11004894,EEEF JAIME BARCESSAT,Estadual,,0.822880170620917
RO,Candeias do Jamari,11005041,E E E F M CARLOS DRUMMOND DE ANDRADE,Estadual,4.85616666666667,0.764916339869281
RO,Candeias do Jamari,11045043,EMEF MARIO COVAS,Municipal,,0.76568033684387
RO,Candeias do Jamari,11046953,EEEFM ALBINO BUTTNER,Estadual,5.27516666666667,0.960307250703233
RO,Castanheiras,11030666,EEEFM FRANCISCA JULIA DA SILVA,Estadual,4.4495,0.98236377994209
RO,Castanheiras,11030801,EMEPEF MARQUES DE BARBACENA,Municipal,4.697,0.747163762243047
RO,Castanheiras,11030895,EMEF VASCO DA GAMA,Municipal,4.594,0.874187648089117
RO,Chupinguaia,11032065,EMEIEF VALTER JOSE ZANELLA,Municipal,,0.894135623863799
RO,Chupinguaia,11033290,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANA PAULA MARQUES,Municipal,,1.0
RO,Chupinguaia,11033371,EEEFM CHUPINGUAIA,Estadual,,
RO,Chupinguaia,11043792,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL CLEBERSON DIAS MEIRELES GERMINI,Municipal,,0.891834451901566
RO,Chupinguaia,11095806,EEEFM FRANCISCA MARTENDAL,Estadual,4.33133333333333,0.95200122145877
RO,Chupinguaia,11106859,EEEFM MOACYR CARAMELLO,Estadual,,0.926691949791318
RO,Cujubim,11009136,EMEF 23 DE MARCO,Municipal,,0.733524059206559
RO,Cujubim,11009152,EEEFM ANTONIO FRANCISCO LISBOA,Estadual,,0.965193973164943
RO,Cujubim,11009543,EMEF TEOTONIO BRANDAO VILELA,Municipal,4.21033333333333,0.851196638382221
RO,Cujubim,11038780,EMEF PEQUENO PRINCIPE,Municipal,,0.746898026611469
RO,Governador Jorge Teixeira,11019034,EMEF ANTONIO AUGUSTO DE LIMA,Municipal,,
RO,Governador Jorge Teixeira,11019115,EEEFM CLAUDIO MANOEL DA COSTA,Estadual,4.80633333333333,0.95533709084512
RO,Governador Jorge Teixeira,11019140,EEEFM COSTA JUNIOR,Estadual,5.0785,0.99492385786802
RO,Governador Jorge Teixeira,11019190,EMEF FERNAO DIAS PAES,Municipal,5.26616666666667,0.900170114188813
RO,Governador Jorge Teixeira,11019212,EMEIEF GRACILIANO RAMOS,Municipal,,
RO,Governador Jorge Teixeira,11019581,EMEF SUED ALVES,Municipal,,0.87032967032967
RO,Governador Jorge Teixeira,11045655,EMEF EUCLIDES SEVERO DA SILVA,Municipal,5.05716666666667,0.963065815051374
RO,Itapuã do Oeste,11005360,EEEFM PAULO FREIRE,Estadual,5.00066666666667,0.888351153629713
RO,Itapuã do Oeste,11040882,EEEF JOAO FRANCISCO CORREIA,Estadual,,
RO,Ministro Andreazza,11031034,ESCOLA P M E F BEATRIZ GOMES SIMAO,Municipal,,
RO,Ministro Andreazza,11031298,EEEFM NILO COELHO,Estadual,5.30333333333333,0.924423509088003
RO,Ministro Andreazza,11031352,EPMEIEF QUINTINO BOCAIUVA,Municipal,5.64366666666667,0.951113206958367
RO,Ministro Andreazza,11042630,EMEFCECILIA MEIRELES,Municipal,5.74483333333333,0.953699555050307
RO,Mirante da Serra,11019727,EMEIEF DUQUE DE CAXIAS,Municipal,5.15816666666667,1.0
RO,Mirante da Serra,11019743,EEEF FLORIZEL LAMEGO FERRARI,Estadual,,0.968731466934544
RO,Mirante da Serra,11019778,EMEIEF JORGE DE LIMA,Municipal,5.67916666666667,0.88970930446805
RO,Mirante da Serra,11019948,EEEFM MIGRANTES,Estadual,5.36616666666667,0.816934777886572
RO,Monte Negro,11010665,EEEFM AURELIO BUARQUE DE HOLANDA FERREIRA,Estadual,5.53683333333333,0.963449390393813
RO,Monte Negro,11010932,EMEF MARIO PALMERIO,Municipal,4.24,0.851129443479493
RO,Monte Negro,11010940,EEEFM MATO GROSSO,Estadual,5.16533333333333,0.895024529097983
RO,Monte Negro,11011106,EMEF SANTA LUCIA,Municipal,,
RO,Monte Negro,11038144,EMEF JUSTINO LUIZ RONCONI,Municipal,5.7165,0.906733364049233
RO,Monte Negro,11038160,EMEF MARCOS VINICIUS CRUZ DE MORAIS,Municipal,,
RO,Monte Negro,11043210,EMEF 22 DE ABRIL,Municipal,,0.835207693999791
RO,Monte Negro,11046082,EMEF MARIA DE ABREU BIANCO,Municipal,,
RO,Nova União,11016469,EMEIEF POLO ANTONIO CARLOS,Municipal,4.91816666666667,0.850886339937435
RO,Nova União,11017120,EEEFM MARIA GORETTI,Estadual,5.16383333333333,0.892332822148514
RO,Nova União,11017333,EMEF POLO PEDRO ALVARES CABRAL,Municipal,,
RO,Nova União,11042664,EMEIEF POLO PAULO FREIRE,Municipal,6.08383333333333,0.892337573769168
RO,Nova União,11043385,EMEIEF PROF MARCOS ADRIANO ISSLER,Municipal,,
RO,Nova União,11048964,EMEF MANOEL FRANCISCO DE OLIVEIRA,Municipal,5.75316666666667,0.986315255955398
RO,Parecis,11031689,EEEFM BENEDITO LAURINDO GONCALVES,Estadual,5.92883333333333,1.0
RO,Parecis,11043610,EMEIEF JOSE CESTARI,Municipal,4.83566666666667,0.861257611892201
RO,Pimenteiras do Oeste,11035080,EEEFM INACIO DE CASTRO,Estadual,5.42133333333333,0.922209722662798
RO,Primavera de Rondônia,11031913,EEEFM ESTACIO DE SA,Estadual,4.3335,0.978723404255319
RO,Primavera de Rondônia,11032189,EEFM JOSE SEVERINO DOS SANTOS,Estadual,5.52766666666667,0.926157062830998
RO,São Felipe D'Oeste,11031964,EEEFM FELIPE CAMARAO,Estadual,4.96333333333333,0.85383567275957
RO,São Felipe D'Oeste,11032359,EEEFM MONTEIRO LOBATO,Estadual,5.10833333333333,0.956613504450988
RO,São Felipe D'Oeste,11043580,EMEIEF ORLINDO GONCALVES ROCHA,Municipal,,
RO,São Felipe D'Oeste,11043598,EMEIEF GEONE SILVA FERREIRA,Municipal,,1.0
RO,São Francisco do Guaporé,11005475,E E E F M CAMPOS SALES,Estadual,5.779,0.972219912770957
RO,São Francisco do Guaporé,11005742,EPMEFM PEREIRA E CACERES,Municipal,,0.936384402062276
RO,São Francisco do Guaporé,11042451,EMEP E F SENADOR RONALDO ARAGAO,Municipal,,
RO,São Francisco do Guaporé,11046619,EPMEFM NEUSA DE OLIVEIRA BRAVIN,Municipal,5.56516666666667,1.0
RO,São Francisco do Guaporé,11046961,EEEFM MARCILENE CARVALHO RICARDO,Estadual,5.59366666666667,0.99492385786802
RO,São Francisco do Guaporé,11047437,EPMEF CLODOALDO SPLICIGO,Municipal,4.96783333333333,0.992588806542295
RO,São Francisco do Guaporé,11050608,C E M E I F REGINA ALMEIDA DE ARAUJO,Municipal,,0.963908675661643
RO,Seringueiras,11022884,EEEF RUI BARBOSA DE OLIVEIRA,Estadual,,0.991611205758669
RO,Seringueiras,11024003,EMEF JOSE DO PATROCINIO,Municipal,4.724,0.924871928982124
RO,Seringueiras,11024097,EEEFM OSWALDO PIANA,Estadual,5.60066666666667,0.981670061099796
RO,Seringueiras,11024135,EMEF PRINCESA ISABEL,Municipal,5.027,0.974331844674974
RO,Seringueiras,11024224,EMEF VENCESLAU BRAS,Municipal,5.18466666666667,0.974159066895087
RO,Teixeirópolis,11016850,EMEIEF ANTONIO FRANCISCO LISBOA,Municipal,,0.733978536637745
RO,Teixeirópolis,11017384,EEEFM PIONEIRA,Estadual,5.736,0.960120959385624
RO,Teixeirópolis,11017660,EMEIEF TARSILA DO AMARAL,Municipal,,
RO,Teixeirópolis,11041196,EMEF SEBASTIAO AMORIM DA SILVA,Municipal,5.68716666666667,0.876692470613517
RO,Theobroma,11020326,EEEFM PRIMAVERA,Estadual,5.26533333333333,1.0
RO,Theobroma,11040238,EMEIEF MANOEL RIBEIRO,Municipal,5.18816666666667,0.828035504735623
RO,Theobroma,11041340,EMEIEF JOAO MARQUES FERREIRA,Municipal,5.73583333333333,0.96186709793975
RO,Theobroma,11041692,E M E I E F JOSILEI DA SILVA NASCIMENTO,Municipal,4.60033333333333,0.980361216185692
RO,Theobroma,11041722,EMEIEF AGUA CRISTALINA,Municipal,,0.844637223974763
RO,Theobroma,11047240,EMEIEF JOSUE DE CASTRO,Municipal,5.1625,0.954420522217132
RO,Urupá,11020482,EMEF ALMIRANTE BARROSO,Municipal,,0.97442799461642
RO,Urupá,11020490,EMEF ALPHONSUS DE GUIMARAES,Municipal,5.0975,0.816782798486802
RO,Urupá,11020504,EEEFM ALTAMIR BILLY SOARES,Estadual,5.66383333333333,0.965817700285322
RO,Urupá,11020610,EMEF EUCLIDES DA CUNHA,Municipal,5.738,0.853431432833746
RO,Urupá,11020822,EMEF OLIVEIRA PAIVA,Municipal,5.12533333333333,0.985386221294363
RO,Urupá,11020873,EMEF PRUDENTE DE MORAIS,Municipal,,
RO,Urupá,11023473,EMEF NOVA ESTRELA,Municipal,4.675,0.618609714589972
RO,Urupá,11046449,EMEF ADEILDO MARTINS,Municipal,5.4765,0.9645727348227
RO,Vale do Anari,11008105,EEEFM BARTOLOMEU LOURENCO DE GUSMAO,Estadual,,0.980258482997945
RO,Vale do Anari,11008938,EMEIEF DARCI RIBEIRO,Municipal,,0.73644243691205
RO,Vale do Paraíso,11021217,EMEIEF JORGE TEIXEIRA,Municipal,4.83466666666667,0.879938846292882
RO,Vale do Paraíso,11021403,EEEFM TUBARAO,Estadual,5.9155,1.0
RO,Vale do Paraíso,11038420,CENTRO EDUCACIONAL TURMA DA MONICA,Municipal,,
RO,Vale do Paraíso,11043903,EMEF PROFESSORA IVONETE VENANCIO,Municipal,5.18333333333333,0.841289427221038
AC,Acrelândia,12008966,ESC ALTINA MAGALHAES DA SILVA,Municipal,,0.909011535216841
AC,Acrelândia,12009156,ESC JOSE PLACIDO DE CASTRO,Municipal,,
AC,Acrelândia,12009164,ESC MARIA DE JESUS RIBEIRO,Estadual,,0.964295599225021
AC,Acrelândia,12009229,ESC PROF PEDRO DE CASTRO MEIRELES,Estadual,5.0885,0.86841558915534
AC,Acrelândia,12018422,ESC SANTA LUCIA III,Estadual,,0.81930216057954
AC,Acrelândia,12128236,ESC FAMILIA AGRICOLA JEAN PIERRE MINGAN,Estadual,,
AC,Assis Brasil,12015946,ESC PROF IRIS CELIA CABANELLAS ZANNINI,Estadual,4.89416666666667,0.822887282325463
AC,Brasiléia,12016250,ESC CEL MANOEL FONTENELE DE CASTRO,Estadual,5.52166666666667,0.946889700456712
AC,Brasiléia,12016284,ESC KAIRALA JOSE KAIRALA,Estadual,,
AC,Brasiléia,12016365,ESC FRANCISCO PEDRO DE ASSIS,Estadual,,
AC,Brasiléia,12017027,ESC INSTITUTO ODILON PRATAGI,Estadual,6.26933333333333,0.996972754793138
AC,Brasiléia,12026948,ESC VALERIA BISPO SABALA,Estadual,,0.879797384052682
AC,Bujari,12009369,ESC SAO JOAO BATISTA,Estadual,,0.947617317082262
AC,Bujari,12009466,ESC JOSE CESARIO DE FARIAS,Municipal,,0.711910934878756
AC,Capixaba,12009725,ESC ARGENTINA PEREIRA FEITOSA,Estadual,5.1105,0.888486649919147
AC,Capixaba,12009881,ESC NAIR SOMBRA,Municipal,4.40033333333333,0.912204489482824
AC,Capixaba,12023396,ESC NOVA ESPERANCA,Estadual,,0.910302011252668
AC,Capixaba,12030899,ESC ARISTON FERREIRA DA CUNHA,Estadual,,0.817554365171
AC,Cruzeiro do Sul,12000094,ESC COLEGIO CRISTAO CRUZEIRO,Estadual,5.196,0.984904469051424
AC,Cruzeiro do Sul,12000108,ESC PRESIDENTE TANCREDO DE ALMEIDA NEVES,Estadual,4.66283333333333,0.970204837293386
AC,Cruzeiro do Sul,12000159,ESC 7 DE SETEMBRO,Estadual,,0.985386221294363
AC,Cruzeiro do Sul,12000167,ESC ABSOLON MOREIRA,Estadual,4.917,0.974805107863762
AC,Cruzeiro do Sul,12000213,ESC ANSELMO MAIA DE CARVALHO,Estadual,,0.909668248030009
AC,Cruzeiro do Sul,12000248,ESC ANTONIO FERREIRA GOMES,Municipal,5.03566666666667,0.906138567333866
AC,Cruzeiro do Sul,12000280,ESC AUGUSTO SEVERO,Estadual,4.21083333333333,0.909315557422753
AC,Cruzeiro do Sul,12000370,ESC CORA CORALINA,Estadual,,0.756462944289104
AC,Cruzeiro do Sul,12000442,ESC COMANDANTE BRAZ DE AGUIAR,Estadual,5.09483333333333,0.894938952626694
AC,Cruzeiro do Sul,12000469,ESC DION THAUMATURGO,Estadual,,0.919454256100428
AC,Cruzeiro do Sul,12000558,ESC EMIDIO BRAGA DE VASCONCELOS,Municipal,5.04166666666667,1.0
AC,Cruzeiro do Sul,12000590,ESC FRANCISCA RITA DE CASSIA LIMA PINTO,Municipal,,
AC,Cruzeiro do Sul,12000663,ESC GOVERNADOR HUGO CARNEIRO,Estadual,5.52533333333333,0.993203999424396
AC,Cruzeiro do Sul,12000736,ESC JOAO KUBITSCHEK,Estadual,4.8845,0.914400690406051
AC,Cruzeiro do Sul,12000906,ESC JUAREZ IBERNON,Estadual,,
AC,Cruzeiro do Sul,12000914,ESC MADRE ADELGUNDES BECKER,Estadual,4.69383333333333,0.918444265265309
AC,Cruzeiro do Sul,12000930,ESC MANOEL BRAZ DE MELO,Estadual,4.79133333333333,0.983649674122177
AC,Cruzeiro do Sul,12000973,ESC MARCILIO NUNES RIBEIRO II,Estadual,4.51766666666667,0.850415241220725
AC,Cruzeiro do Sul,12001007,ESC MARIA DA CONCEICAO CASTRO LIMA,Municipal,,
AC,Cruzeiro do Sul,12001015,ESC MARIA DE NAZARE SANTIAGO,Estadual,5.134,0.942930921327794
AC,Cruzeiro do Sul,12001139,ESC OLAVO BILAC,Estadual,4.27666666666667,0.899491007646524
AC,Cruzeiro do Sul,12001147,ESC PADRE MARCELINO CHAMPAGNAT,Municipal,,0.967606813646828
AC,Cruzeiro do Sul,12001163,ESC PADRE CARLOS KUNZ,Estadual,4.99733333333333,0.975589621038103
AC,Cruzeiro do Sul,12001171,ESC PADRE CRISTOVAO FREIRE ARNAUD,Municipal,,0.941652598953996
AC,Cruzeiro do Sul,12001180,ESC PADRE DAMIAO,Estadual,4.593,0.952179320224538
AC,Cruzeiro do Sul,12001260,ESC PRESBITERIANA DE CRUZEIRO DO SUL,Estadual,5.9905,1.0
AC,Cruzeiro do Sul,12001279,ESC PROFESSOR ANTONIO DE BARROS FREIRE,Estadual,5.02716666666667,0.966189730412379
AC,Cruzeiro do Sul,12001333,ESC REGO BARROS,Estadual,,0.893851083237103
AC,Cruzeiro do Sul,12001341,ESC JOAO BUSSONS,Municipal,4.70683333333333,0.869852761937988
AC,Cruzeiro do Sul,12001392,ESC RUI BARBOSA,Municipal,4.45283333333333,0.868604455825801
AC,Cruzeiro do Sul,12001422,ESC SANTA RITA,Estadual,,0.755338485017962
AC,Cruzeiro do Sul,12001457,ESC SAO JOSE,Estadual,6.129,1.0
AC,Cruzeiro do Sul,12001554,ESC SANTA LUZIA,Estadual,4.302,0.94470293253861
AC,Cruzeiro do Sul,12001597,ESC THAUMATURGO DE AZEVEDO,Municipal,,
